id,log_lcot,housing,tpi,slope,vrm,daynight
10F,1.062571624,0.288128382,-0.167488841,-0.631583318,-0.685235006,0
10F,1.062598303,0.667361301,-0.547580572,-1.440843189,-0.640932548,0
10F,1.062649129,-0.371375356,-1.11771817,-1.668980984,-0.899295797,0
10F,1.062713133,0.039325828,0.212602891,-0.328510208,0.08002285,0
10F,1.062714589,1.080174282,-0.357534707,-0.146353818,-0.29961114,0
10F,1.06271689,-0.411696957,0.972786354,-1.408671785,-0.283343485,0
10F,1.062722734,-0.418512083,0.972786354,-0.255035636,0.288302964,0
10F,1.062738299,0.407055364,0.782740488,-0.498135618,0.385020524,0
10F,1.062770976,0.929305357,0.402648757,1.079089683,0.161989736,0
10F,1.062802123,-0.049899041,1.352878086,0.512366663,0.778269782,0
10F,1.062916711,-0.292527766,-1.307764036,-1.818161548,-0.911487648,0
10F,1.062976394,0.633128788,-1.11771817,-1.641772777,-0.883764009,0
10F,1.063144698,-0.418512083,1.16283222,0.567332052,0.199566778,0
10F,1.063180342,-0.418512083,0.212602891,-0.861856888,0.045596858,0
10F,1.063206668,-0.418512083,0.402648757,-0.454272274,0.290518037,0
10F,1.063305083,-0.418512083,0.212602891,-1.096661884,-0.201793169,0
10F,1.063379616,0.594791977,0.782740488,-0.846878927,0.445377529,0
10F,1.063395132,0.306804636,0.022557025,-0.999713703,-0.514482155,0
10F,1.063407117,-0.418512083,-0.547580572,0.325422073,-0.607883253,0
10F,1.063414063,0.365997449,-0.927672304,-2.078475992,-0.893717637,0
10F,1.063526178,0.327688326,0.592694622,1.795181936,0.085600315,0
10F,1.063580058,-0.076434375,0.402648757,-1.27397965,-0.063099129,0
10F,1.06362336,0.470223785,0.212602891,1.006678149,-0.545896532,0
10F,1.063736612,-0.418512083,0.782740488,-0.072439912,-0.531473719,0
10F,1.063751402,0.217238027,-0.737626438,0.550021922,-0.706663935,0
10F,1.063763832,0.798975516,-1.11771817,-1.763842199,-0.895129957,0
10F,1.063776082,0.276985495,0.782740488,-0.153681442,-0.158302101,0
10F,1.063797806,0.851844047,-0.547580572,-0.65494302,-0.560550549,0
10F,1.063816993,0.594791977,0.592694622,0.138908543,0.03287318,0
10F,1.06384429,1.027358128,-0.927672304,-1.570369785,-0.871412885,0
10F,1.06390861,-0.418512083,1.16283222,0.31174479,0.389943972,0
10F,1.063953152,0.900871523,-1.307764036,-1.284788525,-0.676361602,0
10F,1.063983244,0.312748442,0.212602891,-0.99176121,-0.578194113,0
10F,1.064077363,0.446470251,-1.307764036,-0.781722743,-0.856881307,0
10F,1.064084538,1.183672126,-0.167488841,-1.798737656,-0.804565447,0
10F,1.064153496,0.629603697,-0.927672304,-1.839919548,-0.891438557,0
10F,1.064214985,-0.418512083,1.16283222,-1.403851521,1.239777975,0
10F,1.064221616,0.205146709,0.212602891,0.222225081,-0.498541886,0
10F,1.06424306,-0.418512083,0.212602891,-1.070189218,0.078684803,0
10F,1.064255863,-0.418512083,1.352878086,-0.706804366,1.67144347,0
10F,1.06427523,1.307519055,-0.547580572,-0.467338911,-0.603059172,0
10F,1.064303784,0.469685497,0.212602891,-0.542046412,-0.286514521,0
10F,1.064317316,-0.418512083,1.16283222,-0.5324907,0.931004867,0
10F,1.064375227,0.103349555,0.022557025,-1.203570138,-0.637392669,0
10F,1.064384904,0.231860791,-0.737626438,-0.957877916,-0.86657991,0
10F,1.064572437,0.10169691,-0.737626438,-1.122515628,-0.843991366,0
10F,1.064630017,0.427805727,-1.307764036,-2.09560908,-0.907587291,0
10F,1.064711014,-0.418512083,1.16283222,-1.07638489,0.186759054,0
10F,1.06479546,-0.418512083,1.923015683,2.607045166,0.274795511,0
10F,1.064865019,0.349063452,-1.11771817,-1.48803981,-0.829205551,0
10F,1.064900951,0.052801261,-0.167488841,0.486521193,-0.690193683,0
10F,1.064907757,-0.418512083,1.16283222,0.55990733,-0.062544478,0
10F,1.065099363,-0.209778333,0.402648757,1.522633115,-0.050682882,0
10F,1.065105081,-0.418512083,0.022557025,-1.250525177,-0.33555588,0
10F,1.065175616,0.646606028,-1.11771817,-1.389335973,-0.906778907,0
10F,1.065177625,-0.214322713,0.592694622,0.513549685,-0.29265206,0
10F,1.065206482,0.274672011,-0.357534707,-1.021087221,-0.800005955,0
10F,1.065212037,0.40473922,-0.547580572,-0.517120984,-0.825608304,0
10F,1.065257459,0.2328305,-0.357534707,-1.283020651,-0.581760379,0
10F,1.065271403,0.319156676,-1.11771817,-1.703524315,-0.830003851,0
10F,1.065272727,-0.067853145,-0.167488841,-0.494495402,-0.597782139,0
10F,1.065289201,0.185415635,0.212602891,-0.861197757,-0.086569175,0
10F,1.065296142,-0.418512083,-0.357534707,-0.295065989,-0.714121851,1
10F,1.06530241,0.238555934,-1.11771817,-1.455361193,-0.88674562,0
10F,1.06533679,-0.112860753,0.402648757,1.062150104,-0.317716073,0
10F,1.065340458,0.969957289,-0.167488841,-0.279329214,-0.57464402,0
10F,1.065366556,1.113927976,-0.357534707,-1.430266586,-0.749846625,0
10F,1.065383799,0.815199162,-1.11771817,-1.757321874,-0.895999767,0
10F,1.065495508,0.97406145,0.022557025,-0.081658689,-0.489341694,0
10F,1.065529924,0.455794295,-1.307764036,-2.079637874,-0.906927152,0
10F,1.065586961,-0.418512083,1.732969817,0.615785003,1.727691381,0
10F,1.065589598,0.206579142,0.592694622,-0.955421626,0.180396552,0
10F,1.065704932,0.575533584,0.592694622,0.472956135,-0.55125493,0
10F,1.065803106,1.727377377,-0.927672304,0.060796007,-0.783088601,0
10F,1.065813348,-0.418512083,1.352878086,1.682039027,0.139714173,1
10F,1.065877492,1.255923647,-1.11771817,-1.546013242,-0.857099208,0
10F,1.065890387,-0.418512083,0.972786354,-0.636221409,0.396252124,0
10F,1.066025625,0.2718452,-0.167488841,0.769810041,-0.64789125,0
10F,1.066097826,0.43407245,-0.927672304,-1.917190716,-0.888000912,0
10F,1.0661952,-0.418512083,0.972786354,-1.402444888,0.543247516,0
10F,1.066305474,0.814476944,-0.547580572,-0.679467901,-0.686077023,0
10F,1.066323796,0.239917032,-0.927672304,-1.911694416,-0.822094189,0
10F,1.066324649,0.131195725,0.402648757,-0.509161252,0.19236445,0
10F,1.066336317,-0.418512083,1.352878086,-0.92370811,1.171091688,0
10F,1.066383816,-0.418512083,0.782740488,0.263638858,-0.246335407,1
10F,1.066474281,1.12685097,0.022557025,0.533717943,-0.628538022,0
10F,1.066491759,0.677767786,-0.357534707,-0.531439685,-0.447215532,0
10F,1.066494285,-0.249105892,0.212602891,-1.297568134,-0.094702687,0
10F,1.066528534,-0.418512083,-0.357534707,-1.601284665,-0.5286923,0
10F,1.066559082,-0.184802007,-0.547580572,-0.630254325,-0.598997018,0
10F,1.066598295,1.093337879,0.212602891,-0.253264723,-0.321929137,0
10F,1.066616671,-0.418512083,0.782740488,-0.26865616,0.437917831,0
10F,1.066647529,1.62357346,-1.307764036,0.166786741,-0.823743743,0
10F,1.066673366,0.715274626,0.592694622,0.932449804,-0.256958385,0
10F,1.066720876,-0.28975126,1.352878086,-0.093912209,1.634094166,0
10F,1.066783725,1.033661951,-0.167488841,-0.637746279,-0.290759614,0
10F,1.066785524,-0.418512083,1.542923951,-1.140304591,0.515491899,0
10F,1.066796348,-0.418512083,0.212602891,-0.286810178,-0.612649423,0
10F,1.066799874,-0.009521402,0.402648757,0.533266455,-0.774729006,0
10F,1.066861452,0.414305095,0.782740488,-0.199837392,-0.084383295,0
10F,1.066878407,-0.418512083,-0.167488841,-0.801693443,-0.387595519,0
10F,1.066887813,2.017929375,0.592694622,0.567743718,-0.308891532,0
10F,1.066921717,0.598326685,-0.927672304,-1.358996119,-0.858357182,0
10F,1.066937247,-0.024453409,-0.547580572,-0.858276016,-0.801173917,0
10F,1.066940261,-0.175980412,0.782740488,-0.916981952,-0.105206312,0
10F,1.066961754,1.158571816,-0.547580572,0.324488068,-0.581562086,0
10F,1.066965949,0.325510761,-0.547580572,-0.985453313,-0.63471834,0
10F,1.067003646,0.182003548,-0.357534707,-0.64075749,-0.608814375,0
10F,1.067016038,0.455794295,-0.927672304,-1.903874578,-0.866633376,0
10F,1.067030506,-0.418512083,-0.737626438,-0.213918066,-0.768969437,0
10F,1.0670343,0.144405936,0.972786354,0.091092225,-0.104518941,0
10F,1.067037505,0.174117256,0.212602891,-1.278567706,0.127403283,0
10F,1.067184875,-0.209778333,0.782740488,1.491592693,-0.090985953,0
10F,1.067187426,-0.418512083,0.402648757,-0.832309788,0.110597873,0
10F,1.067194949,-0.418512083,-1.11771817,-1.423611927,-0.89405794,0
10F,1.067195166,-0.382311484,-0.737626438,-0.631177987,-0.757544982,0
10F,1.067237758,0.217238027,0.022557025,-0.06667685,-0.547850577,0
10F,1.067283593,-0.044675953,0.022557025,-0.4870359,-0.539930678,0
10F,1.067306951,-0.418512083,0.212602891,-0.745375789,-0.031255035,0
10F,1.067364299,0.629603697,-1.11771817,-1.907299781,-0.891438557,0
10F,1.067470174,-0.181038086,2.49315328,1.524530088,1.171351706,0
10F,1.067645912,-0.418512083,0.402648757,0.658098136,-0.546757038,0
10F,1.067699313,-0.180333702,0.022557025,-0.549966582,-0.347108153,0
10F,1.067711609,0.40414692,0.972786354,-0.527625054,0.678105658,0
10F,1.067728707,0.59900471,-0.737626438,-1.213523165,-0.728760011,0
10F,1.067730068,1.042066412,-0.927672304,-0.719220277,-0.856166068,0
10F,1.067733549,0.799466134,-1.307764036,-0.140169394,-0.731075884,0
10F,1.067943963,-0.418512083,-0.167488841,-0.550610068,-0.488689316,0
10F,1.067955926,-0.089021494,1.542923951,1.040516709,0.836635164,0
10F,1.067998748,-0.418512083,1.16283222,1.052524574,1.605704013,0
10F,1.06808226,0.446470251,-0.357534707,-0.510661685,-0.705743909,0
10F,1.068144945,-0.082290069,0.402648757,-0.517656512,-0.628931044,0
10F,1.068180651,0.916757998,-1.307764036,-2.15026795,-0.910624116,0
10F,1.068190103,0.406540809,-1.11771817,-1.610392704,-0.891730301,0
10F,1.068202226,-0.017982092,0.022557025,-1.330640704,-0.635790884,0
10F,1.068212744,-0.070747131,-0.357534707,-0.518311117,-0.573103519,0
10F,1.068236741,0.59396187,-1.11771817,-1.409561766,-0.87816818,0
10F,1.068249604,-0.418512083,-1.11771817,-1.345295176,-0.891492629,0
10F,1.068263273,0.129095053,0.212602891,-0.27163647,-0.580692658,0
10F,1.068283372,-0.418510144,-0.357534707,-1.274172554,-0.415611028,1
10F,1.068395572,-0.418512083,1.923015683,2.081269438,0.256033219,0
10F,1.068445266,0.938216257,-1.307764036,-0.80005234,-0.821916301,0
10F,1.06849396,1.089940932,-0.927672304,-0.564944154,-0.868708277,0
10F,1.068580282,-0.418512083,0.972786354,-0.054032998,0.013006567,0
10F,1.068589511,-0.418512083,2.113061549,1.327065784,1.099189724,0
10F,1.068641258,0.370998484,0.022557025,-0.750237168,-0.406432462,0
10F,1.068683575,0.559250129,-0.927672304,-0.390445858,-0.591064982,0
10F,1.068692828,-0.418512083,0.212602891,0.272171872,0.249190782,1
10F,1.068696408,-0.418512083,-0.737626438,-0.923520895,-0.863838496,0
10F,1.068725389,-0.418512083,0.212602891,1.161613661,-0.622353322,0
10F,1.06882599,-0.280607182,0.782740488,-0.041229858,-0.203510462,1
10F,1.06885373,0.222786147,0.592694622,-0.377901302,-0.545665517,0
10F,1.068885668,-0.412909754,0.212602891,-0.612263344,-0.247437142,0
10F,1.068891576,0.292768717,-1.11771817,-1.416415212,-0.879894659,0
10F,1.068903309,0.271798416,-0.167488841,0.154519775,-0.602696004,0
10F,1.068997344,-0.418512083,-0.357534707,-0.977228532,-0.26627749,0
10F,1.06902256,0.086138946,0.402648757,1.150270616,-0.234190464,0
10F,1.069076717,-0.418512083,1.732969817,1.054091593,1.501830153,0
10F,1.069112233,0.537680502,0.402648757,-0.84360952,-0.020553559,0
10F,1.069137758,-0.195587025,0.212602891,-0.163013609,-0.588091607,0
10F,1.069227263,0.112159658,0.022557025,-0.606384049,-0.379796928,0
10F,1.069237214,-0.418512083,-0.357534707,-1.761866164,-0.461909302,0
10F,1.069262053,-0.418512083,-0.737626438,-1.132433359,-0.869659102,0
10F,1.069294891,0.124722191,1.732969817,1.111108329,1.15238034,0
10F,1.069375486,-0.418512083,0.972786354,1.734233172,0.014587672,0
10F,1.069409361,-0.418383043,5.343841267,-0.059285356,6.515885654,0
10F,1.069466761,-0.21372286,0.022557025,-0.714466598,-0.023254242,0
10F,1.069504196,0.311113597,0.212602891,-0.846742912,0.598187139,1
10F,1.069517284,-0.418512083,0.022557025,0.711396951,-0.471271754,0
10F,1.069526972,-0.368353345,-0.927672304,-1.271060237,-0.867619983,0
10F,1.069566342,0.743382199,-1.11771817,-1.167065771,-0.860892903,0
10F,1.069580361,-0.090266041,-1.11771817,-0.688291951,-0.838291142,0
10F,1.069612656,-0.418512083,0.972786354,0.592457107,0.208832731,0
10F,1.069621166,-0.28975126,1.352878086,0.214180015,1.152164961,0
10F,1.069639078,-0.418512083,0.212602891,-1.243782341,-0.196575341,0
10F,1.069641778,0.771653994,-0.547580572,-0.677229598,-0.518397654,0
10F,1.069690552,-0.418512083,-0.167488841,0.686176996,-0.622236459,0
10F,1.069691749,-0.418512083,-0.927672304,-1.275006228,-0.888205554,1
10F,1.069702978,-0.064480988,1.732969817,-0.122820994,-0.414581611,0
10F,1.069717484,0.177765991,-0.167488841,-0.29972076,-0.516723551,0
10F,1.069723301,-0.418512083,-0.357534707,-0.530906873,-0.790164323,0
10F,1.069728704,-0.418512083,2.113061549,-0.317201425,3.138186128,0
10F,1.069766723,-0.418512083,-0.927672304,0.144082291,-0.546872861,0
10F,1.069791296,0.061401041,-0.737626438,-0.451817019,-0.510741682,0
10F,1.069919046,-0.418512083,0.972786354,0.255679643,-0.283307609,0
10F,1.069949994,-0.321588468,0.212602891,-1.263452954,0.562066805,1
10F,1.069951525,0.256840731,-0.737626438,-1.773442517,-0.770221688,0
10F,1.06995987,-0.418512083,0.022557025,-1.307327159,-0.550016818,0
10F,1.069998525,0.514626681,-1.11771817,-1.34737529,-0.903725381,0
10F,1.070029306,0.05560618,0.022557025,-0.873569062,-0.15973094,0
10F,1.070060894,0.943239456,0.022557025,-0.351849224,-0.298107146,0
10F,1.070094418,0.672196478,-0.167488841,-0.560386094,-0.409149507,0
10F,1.070108188,-0.415608946,1.352878086,-0.975361426,1.310031056,0
10F,1.070108576,1.04179703,-0.927672304,-0.529547367,-0.86760344,0
10F,1.070126796,-0.369470345,-1.11771817,-0.940896576,-0.795611843,0
10F,1.07030097,0.170253152,0.212602891,-1.220750265,0.28951138,0
10F,1.070359747,-0.242378848,-0.357534707,-1.210014116,-0.536823227,0
10F,1.070438178,0.207797774,-0.737626438,0.242836811,-0.73814051,0
10F,1.070450583,-0.307590638,0.212602891,-0.023889733,-0.240195157,0
10F,1.070526868,0.249872181,-0.927672304,-1.911408972,-0.866105774,0
10F,1.07053146,0.341145857,0.592694622,0.677075615,-0.368698615,0
10F,1.070552842,0.502885491,0.782740488,-0.213817218,-0.49422479,0
10F,1.070609664,0.130555072,-0.927672304,-1.266769488,-0.874855959,0
10F,1.07063991,0.717982022,-1.11771817,-1.590437972,-0.897674744,0
10F,1.070652564,-0.418512083,0.782740488,0.67964413,-0.457651757,0
10F,1.070662122,0.888097065,-1.11771817,-1.504933878,-0.843426139,0
10F,1.070688277,0.126341078,-0.927672304,-1.191166575,-0.862473086,0
10F,1.070744954,0.780621498,-0.547580572,0.19460469,-0.667382699,0
10F,1.070808906,-0.418512083,-0.167488841,-1.425828897,-0.549409615,0
10F,1.070826879,-0.380824569,1.352878086,-0.687938596,1.922368837,0
10F,1.070836631,0.152977448,-0.357534707,-0.923965013,-0.648551005,0
10F,1.070843556,0.815199162,-1.307764036,-1.744742377,-0.900957234,0
10F,1.070851467,0.100113964,-0.927672304,-0.9719092,-0.843171574,0
10F,1.070854137,-0.371375356,-1.11771817,-1.583152949,-0.898627467,0
10F,1.070857056,-0.418512083,-0.357534707,-0.846502558,-0.805773485,0
10F,1.070861796,-0.024453409,-0.737626438,-1.001450999,-0.803540341,0
10F,1.070866417,0.367706221,-0.357534707,0.099275633,-0.250133917,0
10F,1.070913172,-0.418512083,-0.927672304,0.220035391,-0.755165822,0
10F,1.070928594,-0.418512083,0.212602891,-0.607549616,-0.562480194,0
10F,1.070934173,-0.418512083,-1.11771817,-1.337101748,-0.871270325,0
10F,1.070975543,0.504299511,0.022557025,-0.059028711,-0.423935645,0
10F,1.070988382,-0.418512083,0.782740488,1.326518879,-0.090890432,0
10F,1.071016401,0.416070471,-0.927672304,0.174636058,-0.851557196,0
10F,1.071062548,0.97406145,0.592694622,-0.265634476,-0.354703218,0
10F,1.071089067,-0.418512083,0.592694622,0.03437493,-0.260592398,0
10F,1.071150734,0.528991041,-0.927672304,-1.653754848,-0.784040908,0
10F,1.071152396,0.00258192,0.212602891,-0.880533375,-0.014448932,0
10F,1.071173314,-0.413255757,-0.167488841,-0.513313723,-0.164341156,0
10F,1.071190158,-0.418512083,0.592694622,-1.368498693,0.102931814,0
10F,1.071256128,-0.418512083,0.022557025,0.176765756,-0.515562296,0
10F,1.07126568,0.407055364,0.592694622,-0.703348521,0.31053124,0
10F,1.07128115,0.414458131,-1.307764036,-1.886294066,-0.904445216,0
10F,1.071296828,-0.418512083,0.402648757,-1.011580639,0.139019677,0
10F,1.071311621,-0.313869245,5.343841267,-0.049328838,4.705578017,0
10F,1.071351192,-0.418512083,0.022557025,0.075677775,-0.144355505,0
10F,1.071363278,0.51328727,-0.167488841,0.429882765,-0.68293655,0
10F,1.071374076,-0.416947767,0.212602891,-0.435455117,-0.160393722,0
10F,1.071410334,-0.418512083,0.592694622,-0.785371104,-0.078882182,0
10F,1.071445652,0.590320091,-0.547580572,0.381156232,-0.671610154,0
10F,1.071448196,-0.388689453,0.592694622,-0.896142281,0.501192664,0
10F,1.071453297,0.628117592,-0.737626438,-0.887798422,-0.847462647,0
10F,1.071522054,-0.418512083,-0.167488841,-0.568043025,-0.525147881,0
10F,1.071536674,-0.418512083,1.732969817,0.851246414,0.892296457,0
10F,1.071541356,-0.418512083,-0.357534707,0.021689575,-0.722789933,1
10F,1.071558469,-0.418512083,0.402648757,0.097463476,-0.188654244,1
10F,1.071623553,1.042066412,-1.11771817,-0.619971474,-0.849929667,0
10F,1.071655752,0.141302172,-0.547580572,-1.130646673,-0.761048702,0
10F,1.071701489,-0.418512083,-0.547580572,-0.615169828,-0.791597489,0
10F,1.071736752,-0.142084798,-1.307764036,-1.414454305,-0.898356099,0
10F,1.071744591,0.907774671,-0.737626438,0.03673787,-0.711792264,0
10F,1.071776012,-0.418512083,0.402648757,-0.934941257,0.247177974,0
10F,1.071778002,-0.418512083,0.402648757,-1.0263869,-0.074909339,0
10F,1.071781783,-0.004064292,0.402648757,-0.827943985,0.230432525,0
10F,1.071835398,0.223362421,-0.927672304,-1.552131016,-0.875039147,0
10F,1.071852013,0.055562022,2.113061549,0.468763713,1.337172314,0
10F,1.071865959,0.113666325,-0.357534707,-0.044847577,-0.459053169,0
10F,1.071923587,-0.418512083,0.592694622,-0.718123234,0.158248854,1
10F,1.07192545,-0.418512083,1.352878086,1.905493867,0.361701609,0
10F,1.071998645,0.764206625,-1.11771817,-1.942767161,-0.877321813,0
10F,1.072078704,0.126341078,-0.927672304,-1.266616277,-0.890230647,0
10F,1.072079927,-0.033236233,0.022557025,-0.729926688,-0.519465374,0
10F,1.072140272,-0.418512083,0.212602891,-1.048785445,0.189212959,1
10F,1.072156263,0.089768517,-0.357534707,-1.127994506,-0.679923343,0
10F,1.072185085,0.195624072,-0.737626438,-0.28935542,-0.83236185,0
10F,1.072192123,-0.418512083,2.49315328,1.780729159,1.77475089,0
10F,1.072267804,-0.343733363,0.782740488,0.618061318,0.287084712,0
10F,1.072355053,0.317099685,-0.737626438,-1.142282176,-0.876591745,0
10F,1.072371637,-0.418512083,-0.357534707,-0.280213313,-0.794762433,1
10F,1.072402416,-0.224387627,-1.307764036,-1.691484353,-0.910130409,0
10F,1.072454042,-0.387671128,0.212602891,0.822263804,-0.646891182,1
10F,1.072477887,0.022747756,0.022557025,-0.004503949,-0.359630702,0
10F,1.072490374,-0.418512083,0.212602891,0.525055121,-0.720707643,0
10F,1.072492074,0.271798416,-0.167488841,0.241320215,-0.616073195,0
10F,1.072533775,0.279377339,-0.167488841,0.04470898,-0.044446292,0
10F,1.072534559,-0.418512083,0.972786354,0.256044764,0.34253441,1
10F,1.07255364,0.778927867,-0.167488841,0.167355109,-0.589741184,0
10F,1.072576569,-0.41222936,-0.357534707,-0.340072662,-0.516727081,0
10F,1.072581991,-0.404619671,-0.357534707,0.221456827,-0.663452998,0
10F,1.072587358,-0.081903045,-1.307764036,-1.619371646,-0.904353271,0
10F,1.072710275,-0.064954623,-0.927672304,-0.440897147,-0.741523017,0
10F,1.072725633,0.045846009,0.592694622,-0.076160935,-0.063644764,0
10F,1.072730242,-0.418512083,-0.357534707,-0.368960632,-0.810975196,0
10F,1.072731067,-0.418512083,0.212602891,-0.302381977,-0.287843489,0
10F,1.072815545,-0.070747131,0.212602891,-0.859776192,-0.040910448,0
10F,1.072895593,0.134523963,-0.737626438,-0.171310794,-0.750819612,0
10F,1.072962439,-0.181594923,-0.547580572,-1.648732823,-0.645514517,0
10F,1.072969486,-0.418512083,0.022557025,-0.476497439,-0.577875143,0
10F,1.072970907,-0.198988967,-0.357534707,-0.910544116,-0.648291397,0
10F,1.072976727,-0.305506461,-0.737626438,0.65321064,-0.79615189,0
10F,1.073007779,-0.418512083,1.542923951,0.677173877,0.832166684,0
10F,1.073009742,0.382532624,-0.927672304,-1.23634721,-0.864353993,0
10F,1.073037275,-0.108743634,0.782740488,-0.142773464,0.798248056,0
